,Error_L1,Error_L2,F1_score,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
0,1.40890100384588,0.1633082484224897,0.3,100,1.5625704290066441e-10,7.358203848130464e-10,1675945.661668745,0.3333333333333333,1e-08,0.1875,0.75,0.01
1,1.4795899474294303,0.13801322306223227,0.35,100,3.8769714426044327e-10,2.53839469456184e-10,3544981.3867470883,0.38095238095238093,1e-08,0.21212121212121213,1.0,0.01
2,1.1019009243442492,0.08550575309207895,0.3478260869565218,100,1.584116361357647e-10,2.2273729337243076e-10,14957359.79304917,0.6428571428571429,1e-08,0.26666666666666666,0.5,0.01
3,1.4506318820908448,0.1191805611046486,0.5,100,3.131032768068345e-12,4.337325667915016e-10,4134840.245056378,0.6190476190476191,1e-08,0.3333333333333333,1.0,0.01
4,1.1682559204848697,0.09128615888167292,0.4166666666666667,100,1.694559551985644e-11,5.736911204952047e-10,4334220.424323022,0.6666666666666666,1e-08,0.3333333333333333,0.5555555555555556,0.01
5,0.4213551626443111,0.02533928670005792,0.42857142857142855,100,7.049124912890873e-09,6.056678243378367e-09,396184.6036788604,0.8095238095238095,1e-08,0.5,0.375,0.01
6,1.238917140558901,0.10795906874129865,0.47058823529411764,100,1.259253344513534e-10,6.891585534477511e-10,4695162.924723241,0.5714285714285714,1e-08,0.3076923076923077,1.0,0.01
7,1.103861117884039,0.11457307659341283,0.45454545454545453,100,2.760130049387229e-11,5.17001368783775e-10,2768499.3745778715,0.7142857142857143,1e-08,0.3125,0.8333333333333334,0.01
8,1.0858405757571434,0.08481636821392093,0.5384615384615385,100,7.276842045559761e-14,1.4110721186549184e-10,22745394.69537342,0.7142857142857143,1e-08,0.3888888888888889,0.875,0.01
9,0.8789590031020607,0.07913835728082931,0.5714285714285714,100,1.7148516573047026e-10,3.819887901292373e-10,28256339.8949613,0.7857142857142857,1e-08,0.42857142857142855,0.8571428571428571,0.01
10,1.3835249352117869,0.20335004241289512,0.375,100,8.734264083664903e-11,2.2228560580283002e-10,17929440.675040733,0.5238095238095238,1e-08,0.24,0.8571428571428571,0.01
11,1.0415202277609623,0.09101230422698034,0.3846153846153846,100,9.039128842280817e-11,5.090351826244564e-10,4216895.446092109,0.6190476190476191,1e-08,0.25,0.8333333333333334,0.01
12,1.6100854907591469,0.2426816336386916,0.3157894736842105,100,1.7606053467885828e-11,9.846281370881517e-10,1273717.48685797,0.38095238095238093,1e-08,0.1935483870967742,0.8571428571428571,0.01
13,0.23644128008838108,0.004950116523163155,0.20000000000000004,100,5.721907471990765e-12,3.275444500351457e-10,270692.52422471595,0.8095238095238095,1e-08,0.2,0.2,0.01
14,1.6212024123482216,0.19513117853373418,0.2857142857142857,100,7.462782938045822e-11,2.5719339014151543e-10,10355505.583409281,0.40476190476190477,1e-08,0.17857142857142858,0.7142857142857143,0.01
15,1.1163556257133693,0.12381036101189259,0.4545454545454545,100,1.4109010025295877e-10,6.902109804771956e-10,4231413.565956218,0.7142857142857143,1e-08,0.3333333333333333,0.7142857142857143,0.01
16,0.8895046154218746,0.06687029681947244,0.5185185185185185,100,7.210193960128871e-12,6.860103573222025e-10,6371321.376867196,0.6904761904761905,1e-08,0.3684210526315789,0.875,0.01
17,1.14752018980674,0.08480465606693723,0.46153846153846156,100,7.492623547667236e-11,5.609663975519295e-10,4960324.936988373,0.6666666666666666,1e-08,0.3333333333333333,0.75,0.01
18,1.4919424325022357,0.1329977711096776,0.3448275862068965,100,9.36588328735676e-11,1.8829086742439087e-10,7747127.584539152,0.5476190476190477,1e-08,0.22727272727272727,0.7142857142857143,0.01
19,1.3630158066795766,0.1657095930710953,0.3888888888888889,100,1.9547201022224423e-11,7.142674305306574e-10,2166167.543450341,0.47619047619047616,1e-08,0.25,0.875,0.01
20,1.4196869740415174,0.1199592798738475,0.34782608695652173,100,4.6887908025015855e-11,1.1054523746179251e-09,1812261.754713762,0.2857142857142857,1e-08,0.21052631578947367,1.0,0.01
21,1.3555980886258174,0.1440627361173815,0.25,100,3.227223596108383e-11,4.912646735491992e-10,6946133.678889837,0.42857142857142855,1e-08,0.15384615384615385,0.6666666666666666,0.01
22,1.1311937409211765,0.1261286414072857,0.3846153846153846,100,3.879614371945108e-11,8.157492695765156e-10,4267252.546107557,0.6190476190476191,1e-08,0.25,0.8333333333333334,0.01
23,1.396426525547264,0.14485375382516266,0.38095238095238093,100,5.5968645395227087e-14,6.618592349584181e-10,3405590.1344149387,0.38095238095238093,1e-08,0.23529411764705882,1.0,0.01
24,1.6531022348342022,0.1864788311917514,0.2941176470588235,100,1.099996705967809e-12,5.638964485783381e-10,2955919.0463300035,0.42857142857142855,1e-08,0.18518518518518517,0.7142857142857143,0.01
25,1.5182675218507111,0.11597476356268152,0.2702702702702703,100,3.390195444801319e-12,1.1429911904465366e-09,1959517.1640958532,0.35714285714285715,1e-08,0.16666666666666666,0.7142857142857143,0.01
26,1.2316997796765747,0.13138778499140927,0.411764705882353,100,8.322444253237242e-11,2.505690378765667e-10,8394760.242690811,0.5238095238095238,1e-08,0.2692307692307692,0.875,0.01
27,1.2385342742876497,0.13843068457781108,0.36363636363636365,100,1.6174329592386913e-11,6.992250481933485e-10,4383951.18847258,0.5,1e-08,0.24,0.75,0.01
28,1.1968968070021904,0.10575001970910289,0.4666666666666667,100,3.70774641783898e-12,1.8374734153424723e-10,14464987.124890428,0.6190476190476191,1e-08,0.30434782608695654,1.0,0.01
29,1.3796381179049746,0.11521696880528123,0.31578947368421056,100,5.285238765062664e-13,1.7975437119758292e-10,13068275.268900244,0.38095238095238093,1e-08,0.2,0.75,0.01
30,1.0314873049303799,0.09610336890193578,0.5833333333333334,100,3.935140610727847e-10,3.955284531224847e-10,3651545.234444146,0.7619047619047619,1e-08,0.4375,0.875,0.01
31,1.3042264289137062,0.16070086131030709,0.3870967741935483,100,2.0919829718621877e-11,9.363805942554703e-10,2386335.9105007155,0.5476190476190477,1e-08,0.25,0.8571428571428571,0.01
32,1.4305923632967332,0.13508869699155532,0.30303030303030304,100,1.3668428089440539e-11,3.6346209589459886e-10,6012337.3667876795,0.4523809523809524,1e-08,0.19230769230769232,0.7142857142857143,0.01
33,1.7223106458156696,0.2003482457293771,0.2857142857142857,100,1.4627852998123173e-11,1.4613400419313518e-09,913883.6398564166,0.5238095238095238,1e-08,0.19047619047619047,0.5714285714285714,0.01
34,1.5124827478385017,0.14134696663574364,0.358974358974359,100,8.927315398761854e-11,1.462614856575736e-10,11974424.437713467,0.40476190476190477,1e-08,0.22580645161290322,0.875,0.01
35,1.0304728602282944,0.08572777492446718,0.4666666666666667,100,2.577344085608773e-13,2.5273655570793886e-10,20390281.664021757,0.6190476190476191,1e-08,0.3181818181818182,0.875,0.01
36,1.3127855062955536,0.12585248399144353,0.411764705882353,100,7.000240323907862e-11,8.129332338998651e-10,2789345.748794927,0.5238095238095238,1e-08,0.2692307692307692,0.875,0.01
37,1.08353198748916,0.0861753814079284,0.3448275862068965,100,7.526569981758426e-12,8.415373228981368e-10,6786792.451135505,0.5476190476190477,1e-08,0.22727272727272727,0.7142857142857143,0.01
38,1.38167912586664,0.12785969431982114,0.4,100,2.08799481262946e-11,2.856365240416771e-10,4454001.727524103,0.5,1e-08,0.25,1.0,0.01
39,1.41777242587913,0.1482502045564419,0.3125,100,3.230257152128813e-10,6.221045827557181e-10,3253117.4164126404,0.47619047619047616,1e-08,0.2,0.7142857142857143,0.01
40,1.020792857285454,0.14349618631699557,0.5555555555555556,100,6.077997804774976e-11,5.587247858919815e-10,6926896.119462113,0.8095238095238095,1e-08,0.4166666666666667,0.8333333333333334,0.01
41,1.336735164320947,0.12439552527554223,0.44444444444444436,100,1.7083601358007464e-10,1.2483259076179847e-09,2856399.109188888,0.6428571428571429,1e-08,0.3157894736842105,0.75,0.01
42,1.5500760392339064,0.1605827445358817,0.3684210526315789,100,1.1542436996461428e-10,4.1851979564651934e-10,2981897.2045622715,0.42857142857142855,1e-08,0.22580645161290322,1.0,0.01
43,1.3068580694345233,0.1709658966871142,0.39999999999999997,100,2.715225377445323e-13,6.197551465358636e-10,6139157.457776365,0.6428571428571429,1e-08,0.2631578947368421,0.8333333333333334,0.01
44,1.1803341371676885,0.15751239199183056,0.2222222222222222,100,1.7265274106667284e-10,4.213515839790488e-10,4052488.6261735884,0.6666666666666666,1e-08,0.16666666666666666,0.3333333333333333,0.01
45,1.3159953599838106,0.14461351453196883,0.4137931034482759,100,8.511615155658645e-11,3.194161854849404e-10,6687131.605526486,0.5952380952380952,1e-08,0.2857142857142857,0.75,0.01
46,1.0800568714513379,0.12917289588156466,0.45454545454545453,100,1.346156642312769e-11,4.2071861129196676e-10,9194347.153793838,0.7142857142857143,1e-08,0.3125,0.8333333333333334,0.01
47,1.4840146694631375,0.21921444121673156,0.3333333333333333,100,2.50988375766347e-11,6.632025099938511e-10,5229718.497459517,0.7142857142857143,1e-08,0.25,0.5,0.01
48,1.2732412589023476,0.13547976291694866,0.4545454545454545,100,8.311408140660948e-11,6.276231707463142e-10,3125383.866559377,0.7142857142857143,1e-08,0.3333333333333333,0.7142857142857143,0.01
49,1.3692532700807818,0.128112280241544,0.4210526315789474,100,1.6909426613914905e-11,6.368890787242437e-10,1893287.3681654816,0.47619047619047616,1e-08,0.26666666666666666,1.0,0.01
50,1.499175012141751,0.14299962338324027,0.48484848484848486,100,9.862886303013872e-11,1.9989824961019267e-10,6622664.911831811,0.5952380952380952,1e-08,0.32,1.0,0.01
51,1.1501528618857528,0.12449963167031984,0.5833333333333334,100,1.5216177012945461e-10,4.4087666561078356e-10,4638386.57288468,0.7619047619047619,1e-08,0.4117647058823529,1.0,0.01
52,1.2884578391524755,0.15779979652869988,0.3333333333333333,100,2.728618734859567e-10,8.542613533855636e-10,3508019.54501548,0.6190476190476191,1e-08,0.23529411764705882,0.5714285714285714,0.01
53,1.3049131098462219,0.12582043506107884,0.4166666666666667,100,1.8409637229411191e-10,2.9312825043136705e-10,6197870.036255641,0.6666666666666666,1e-08,0.2777777777777778,0.8333333333333334,0.01
54,1.084742738049242,0.09799476975645384,0.32,100,2.953443229773632e-12,1.0391101302086796e-09,5287795.930163298,0.5952380952380952,1e-08,0.21052631578947367,0.6666666666666666,0.01
55,1.2466748540017607,0.12637047727936557,0.41379310344827586,100,5.551564164396444e-11,5.510241803850982e-10,4947725.941538765,0.5952380952380952,1e-08,0.2727272727272727,0.8571428571428571,0.01
56,1.4796385600621282,0.103375886346783,0.38095238095238093,100,3.0816011311311854e-11,1.4525833539926443e-09,1461636.206583249,0.38095238095238093,1e-08,0.23529411764705882,1.0,0.01
57,1.0669982109795701,0.10455172769391033,0.46153846153846156,100,4.171633670920187e-11,3.6243515278231225e-10,4670553.131015269,0.6666666666666666,1e-08,0.3157894736842105,0.8571428571428571,0.01
58,1.1946654792359064,0.09553712802714479,0.4666666666666667,100,6.828520839239131e-11,8.953390897952915e-10,3314135.581448597,0.6190476190476191,1e-08,0.3181818181818182,0.875,0.01
59,1.47437111731194,0.12012490838112244,0.3225806451612903,100,2.6880863331870355e-12,5.758456313510017e-10,2422074.5600787047,0.5,1e-08,0.21739130434782608,0.625,0.01
60,1.082817089281391,0.08547658113224547,0.4285714285714285,100,7.716358468308262e-11,4.868225872943824e-10,5043900.223988798,0.6190476190476191,1e-08,0.3,0.75,0.01
61,0.7771807096580894,0.07177289909518349,0.608695652173913,100,1.4064776198122654e-11,6.395733330239421e-10,6568260.777170649,0.7857142857142857,1e-08,0.4666666666666667,0.875,0.01
62,1.4266264426232325,0.14991411988261835,0.3888888888888889,100,1.5360303143672755e-10,4.181826570361349e-10,3808881.994064247,0.47619047619047616,1e-08,0.2413793103448276,1.0,0.01
63,1.4274535862032318,0.18321383163170993,0.4,100,1.0194935568377636e-10,1.2572129756692028e-10,11061153.588238733,0.5,1e-08,0.25,1.0,0.01
64,1.4173687252035665,0.13913278244175128,0.3181818181818182,100,2.350178907437705e-13,6.731653518199703e-10,2581000.6456565275,0.2857142857142857,1e-08,0.1891891891891892,1.0,0.01
65,1.0121616030057003,0.0933417862502579,0.48275862068965514,100,8.439905165039312e-12,6.099285659773775e-10,5216279.734575808,0.6428571428571429,1e-08,0.3333333333333333,0.875,0.01
66,1.3385418999044458,0.13076674425654272,0.35,100,2.252127924471375e-10,5.74066745245619e-10,2150449.2347468166,0.38095238095238093,1e-08,0.21212121212121213,1.0,0.01
67,1.064708521147274,0.12431792528975898,0.5,100,1.231315830974965e-10,2.366033568265698e-10,6407002.161752682,0.6190476190476191,1e-08,0.3333333333333333,1.0,0.01
68,1.289176903457804,0.12180116455387095,0.3333333333333333,100,6.07237634491796e-11,9.185579600086202e-10,3634157.664319434,0.6190476190476191,1e-08,0.2222222222222222,0.6666666666666666,0.01
69,1.5849002214723689,0.14763603152712368,0.3181818181818182,100,1.7321307499832144e-11,3.1984353693990096e-10,5366407.039003107,0.2857142857142857,1e-08,0.1891891891891892,1.0,0.01
70,1.2370746237488153,0.10461138507601045,0.4444444444444445,100,1.2682434696369733e-10,5.170092770635331e-10,3922306.8592446917,0.5238095238095238,1e-08,0.2857142857142857,1.0,0.01
71,1.3206825256715728,0.1324400400576878,0.4666666666666667,100,9.164344635134695e-11,4.621742880012003e-10,5852563.150313853,0.6190476190476191,1e-08,0.3181818181818182,0.875,0.01
72,1.4269590777779122,0.20453264903621995,0.19047619047619047,100,2.8610397110509337e-10,2.2253161993450028e-10,6018199.6633716235,0.5952380952380952,1e-08,0.14285714285714285,0.2857142857142857,0.01
73,1.370111968361392,0.1141427760726405,0.36363636363636365,100,1.8067929525643965e-12,1.4629447521263008e-09,1412876.616821016,0.5,1e-08,0.23076923076923078,0.8571428571428571,0.01
74,1.1346940060505806,0.08397222972136739,0.3333333333333333,100,2.7476303267334974e-11,3.0254329408151805e-10,17075840.649451513,0.5238095238095238,1e-08,0.22727272727272727,0.625,0.01
75,1.016241057039558,0.08592086076477935,0.608695652173913,100,7.381795191107428e-11,3.3203531324629975e-10,7709441.434463809,0.7857142857142857,1e-08,0.4666666666666667,0.875,0.01
76,1.1858192070389177,0.11448832153527179,0.3870967741935483,100,2.257806261930816e-10,8.180045420129522e-10,5548353.053000924,0.5476190476190477,1e-08,0.2608695652173913,0.75,0.01
77,1.0690003607678307,0.1900775724930362,0.2222222222222222,100,1.691793457656849e-08,1.9034560835044973e-08,222464.03793845559,0.6666666666666666,1e-08,0.2222222222222222,0.2222222222222222,0.01
78,1.3502994018867716,0.1480337293643938,0.41379310344827586,100,9.97249267547869e-11,4.6132485639963264e-10,3507748.791638658,0.5952380952380952,1e-08,0.2608695652173913,1.0,0.01
79,1.437391286365595,0.20800813715771505,0.30769230769230765,100,1.873039884792112e-10,4.222624993567787e-10,4542597.538046037,0.35714285714285715,1e-08,0.1875,0.8571428571428571,0.01
80,1.3461406827850817,0.16616958815427252,0.44444444444444436,100,3.596348604601353e-14,6.230071656678279e-10,6249153.592747899,0.6428571428571429,1e-08,0.3157894736842105,0.75,0.01
81,1.4309442023571797,0.10998048829841824,0.4,100,7.586778059590309e-12,5.579655683830527e-10,3768937.142925894,0.42857142857142855,1e-08,0.25,1.0,0.01
82,1.0686415709339678,0.09128947572827703,0.44444444444444436,100,7.62995621143288e-12,2.0482628169818314e-10,12141523.492407072,0.6428571428571429,1e-08,0.3157894736842105,0.75,0.01
83,1.2199030725980762,0.13613376512607553,0.5,100,6.106322042047631e-12,1.30650730996927e-10,14896937.191302622,0.7619047619047619,1e-08,0.38461538461538464,0.7142857142857143,0.01
84,1.366997408693231,0.13886267973367783,0.24,100,2.1035086591777385e-11,8.332272669562599e-10,2380460.0987321525,0.5476190476190477,1e-08,0.16666666666666666,0.42857142857142855,0.01
85,1.0616064486356638,0.10669037853151474,0.4166666666666667,100,3.1470966622548134e-11,5.69908691629597e-10,4460913.178959516,0.6666666666666666,1e-08,0.29411764705882354,0.7142857142857143,0.01
86,1.3530218563623717,0.17845561187419495,0.4,100,4.1311899854153746e-11,2.0343397384089943e-10,9029200.391579984,0.5,1e-08,0.25,1.0,0.01
87,1.509389898626843,0.18491669402505553,0.3076923076923077,100,2.400375606146392e-10,4.3344392667805505e-10,3684621.9339215057,0.5714285714285714,1e-08,0.21052631578947367,0.5714285714285714,0.01
88,1.3257040377128138,0.14019538018718367,0.4666666666666667,100,1.719605707364722e-11,3.6511350578865033e-10,2591273.6986021227,0.6190476190476191,1e-08,0.3181818181818182,0.875,0.01
89,1.4863231180773113,0.12611474107506995,0.3902439024390244,100,1.0959185191329856e-11,1.1107346583511249e-09,2130722.0712833786,0.40476190476190477,1e-08,0.24242424242424243,1.0,0.01
90,1.5156811532552315,0.14420088372747225,0.3529411764705882,100,1.3247133990207208e-11,5.736541600012891e-10,4609707.235139491,0.47619047619047616,1e-08,0.23076923076923078,0.75,0.01
91,1.053028017606081,0.10636772402094748,0.48,100,2.6306654566252976e-13,4.02226442037255e-10,19340505.085983418,0.6904761904761905,1e-08,0.3333333333333333,0.8571428571428571,0.01
92,0.8572717010454102,0.0799761266673017,0.47619047619047616,100,7.576553642709629e-11,2.7692526897292304e-10,20345241.979646824,0.7380952380952381,1e-08,0.3333333333333333,0.8333333333333334,0.01
93,1.3792710199495537,0.14339854788162384,0.32,100,1.8767797454462278e-11,5.716611006065895e-10,4397207.669125438,0.5952380952380952,1e-08,0.2222222222222222,0.5714285714285714,0.01
94,1.2712305261666061,0.12235953585619333,0.3,100,5.180412346052169e-11,6.135191147911338e-10,1811623.1074040364,0.6666666666666666,1e-08,0.23076923076923078,0.42857142857142855,0.01
95,1.2718484075093714,0.09955985176980209,0.4666666666666667,100,5.63052107247484e-12,2.9564634683048557e-10,12995943.759149909,0.6190476190476191,1e-08,0.3181818181818182,0.875,0.01
96,1.18278401711164,0.0906944617776598,0.4999999999999999,100,1.973845311427095e-11,3.05535760630266e-10,9284941.042179907,0.6666666666666666,1e-08,0.35,0.875,0.01
97,1.4200502220332882,0.11809299470716984,0.29268292682926833,100,5.374787662094594e-13,9.801890820850778e-10,3771691.332132883,0.30952380952380953,1e-08,0.17647058823529413,0.8571428571428571,0.01
98,1.3031654093101757,0.1446574535394132,0.46153846153846156,100,7.66038950134526e-11,1.0525890874213243e-10,21844969.077438053,0.6666666666666666,1e-08,0.3157894736842105,0.8571428571428571,0.01
99,1.3569462566442267,0.15929393033929878,0.3,100,2.6773014748511805e-12,4.770453266512852e-10,2886823.338596091,0.6666666666666666,1e-08,0.21428571428571427,0.5,0.01
