,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,delta,delta_lam,infty_lambda,p,p_lambda,precision,recall,threshold
0,0.08535720876027084,0.0014462056701618786,100,1.1905408667637948e-07,1.1824051606842984e-07,11623615.995390907,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,1.0,0.875,0.01
1,0.4799708871121102,0.030255462857535546,100,3.1390162476187965e-07,3.1344449524082585e-07,13496741.060978502,0.8571428571428571,0.01,0,0.0001,0.8,0.0001,0.5384615384615384,1.0,0.01
2,0.025559091761719298,6.169242066391357e-05,100,7.441060736766389e-09,7.205857451933552e-09,22922326.193686817,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
3,0.6940937544176535,0.09906553069081098,100,1.2268014888699826e-06,1.2247460745963588e-06,8315983.038444865,0.8571428571428571,0.01,0,0.0001,0.8,0.0001,0.5833333333333334,0.875,0.01
4,0.17840450757404566,0.004885709673037827,100,2.430235234377828e-07,2.3738218538370586e-07,14305361.718330411,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.8181818181818182,1.0,0.01
5,0.0358469976796515,0.0002250694510219008,100,4.91221947051423e-09,4.811342603151069e-09,2300133.747987359,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,1.0,0.875,0.01
6,0.17952123612927057,0.005435379443487915,100,3.047844669803225e-07,3.058733417409885e-07,17578656.025843795,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7777777777777778,0.875,0.01
7,0.15667534558339993,0.005234429752425799,100,2.8179769897759726e-07,2.8043139518146755e-07,10310703.974421635,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
8,0.2798796461366824,0.00982781270313479,100,6.03932634254341e-07,6.058078966358098e-07,5513161.589707746,0.9047619047619048,0.01,0,0.0001,0.8,0.0001,0.7,0.875,0.01
9,0.03485093082409225,0.00013809290038089374,100,5.497663302957326e-08,5.6283572266295365e-08,23321396.73266968,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
10,0.07659459409914765,0.0010747008176954008,100,7.030570814537783e-08,6.997211576590923e-08,18219740.87948829,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,1.0,0.8571428571428571,0.01
11,0.05980120833943743,0.0006387565105799023,100,7.993741244641337e-08,8.013368969174058e-08,18848381.20678911,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
12,0.0884333493945373,0.0015925497067147206,100,9.641934704568054e-08,9.434966917407391e-08,6557457.651854209,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
13,0.033458513356367466,0.0001308059059634948,100,3.823818942484905e-09,3.5193619878270397e-09,3099416.396125033,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,1.0,0.8,0.01
14,0.1193225557824386,0.00212849374031531,100,6.320936437535542e-08,6.191089593288432e-08,8689152.552331265,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
15,0.03621767100447331,0.00022056307609502043,100,1.0434539646797198e-07,1.0341849178472133e-07,16014109.972860696,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
16,0.14375360733107156,0.003626241663686105,100,2.615585140973558e-07,2.6274762315708364e-07,8682009.932742687,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
17,0.13840721073727413,0.0022502585951981193,100,1.716643594509095e-07,1.6846175021351317e-07,13103965.659591194,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.8888888888888888,1.0,0.01
18,0.14182512767240235,0.0023738875424387856,100,1.4263249396683887e-07,1.431269968444861e-07,14006798.741220001,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7,1.0,0.01
19,0.1003845949339646,0.0017034271645092241,100,1.139002797726818e-07,1.1165851901234214e-07,7343306.16485662,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.8888888888888888,1.0,0.01
20,0.03719900245993933,0.0001578549274495246,100,5.6606222419665434e-08,5.350718723022172e-08,5572662.106627994,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
21,0.3043044710679387,0.02164348266294436,100,2.676893696732515e-07,2.6731521851987685e-07,13970808.93673178,0.9047619047619048,0.01,0,0.0001,0.8,0.0001,0.6,1.0,0.01
22,0.07896769239745499,0.0013325619028371639,100,1.8219821551298725e-07,1.7898799236444136e-07,4774335.080292711,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
23,0.17250790702444865,0.004878944045161554,100,1.667421356218767e-07,1.7354799952834888e-07,7558879.578484986,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.8,1.0,0.01
24,1.0336075001131362,0.20770544289244508,100,1.7218377200482184e-06,1.715514699589099e-06,6978058.756606758,0.7619047619047619,0.01,0,0.0001,0.8,0.0001,0.4,0.8571428571428571,0.01
25,0.1391017751584777,0.005116674332227524,100,4.261168237494868e-08,4.391529158883086e-08,12455029.266974004,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.7777777777777778,1.0,0.01
26,0.36263316786950245,0.01794340035816039,100,8.139498949015355e-07,8.191698952647778e-07,7638022.655354279,0.9047619047619048,0.01,0,0.0001,0.8,0.0001,0.6666666666666666,1.0,0.01
27,0.1023177394570797,0.0018974460559718475,100,1.62032975291109e-07,1.6469441994179417e-07,15602684.875274014,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
28,0.08442629612918846,0.0011598734863324418,100,2.476885793278127e-07,2.4417592519645367e-07,13445776.75794604,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
29,0.5566809748402491,0.04718052964912535,100,1.7276221807659384e-06,1.7303213629242459e-06,8947489.28531901,0.9047619047619048,0.01,0,0.0001,0.8,0.0001,0.6666666666666666,1.0,0.01
30,0.22037435512670853,0.007105320564730776,100,4.0132840963308455e-07,4.0012403994050584e-07,10051947.765851885,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7272727272727273,1.0,0.01
31,0.18956928190113972,0.005042406853629418,100,1.1867016633708164e-07,1.164043957649073e-07,4760080.101485631,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.8571428571428571,0.8571428571428571,0.01
32,0.09562176002976294,0.00110629554243026,100,1.0058487029509441e-07,9.954397608037293e-08,9523027.235508991,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.7777777777777778,1.0,0.01
33,0.12509199771033644,0.0018644250467239238,100,1.4736101654534405e-07,1.45151784112113e-07,6668675.435072242,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
34,0.7619764061275883,0.12829032882249033,100,2.6836562639302858e-06,2.678538814235002e-06,14970482.674146125,0.8809523809523809,0.01,0,0.0001,0.8,0.0001,0.6153846153846154,1.0,0.01
35,0.1151310411024509,0.0029493172874152773,100,3.9174289845122765e-07,3.971661379367356e-07,15900434.78284917,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
36,0.19059470238815104,0.00458637964993866,100,2.1880429500048836e-07,2.2176094618605694e-07,11563242.617593141,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7272727272727273,1.0,0.01
37,0.19849781868949468,0.009311691538960205,100,3.662738404361737e-07,3.6618043285522094e-07,7059651.583118995,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
38,0.1737571264958635,0.0063570575912713905,100,5.429216004417751e-08,5.476625786150447e-08,9524546.244353458,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.7777777777777778,1.0,0.01
39,0.022813723352331828,8.342571632191088e-05,100,9.86770788003949e-09,9.6812753140445e-09,20822700.657790218,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
40,0.04271283946403011,0.0003253842629335787,100,2.5484925504726626e-08,2.490485139622449e-08,8404515.707446784,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
41,0.03333476987555378,0.0001837102776792631,100,9.956158371395754e-08,9.504112069577721e-08,15101867.677389571,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
42,0.9930177100018897,0.1371527769338782,100,2.516910427672057e-06,2.511569732848055e-06,7812148.629484864,0.8095238095238095,0.01,0,0.0001,0.8,0.0001,0.46153846153846156,0.8571428571428571,0.01
43,0.044479402770230325,0.00032065041178233784,100,5.209470107147854e-08,5.2530770115039365e-08,8840019.150731187,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,1.0,0.8333333333333334,0.01
44,0.2308308180716428,0.008914791458452793,100,4.746640780887749e-07,4.666644142188004e-07,7921611.2471097745,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.75,1.0,0.01
45,0.13768445014150618,0.0029850600089695633,100,1.1655336114600108e-07,1.1419395544471223e-07,9161333.167860357,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.875,0.875,0.01
46,0.04796232288125448,0.0004446963967295227,100,5.112768919937698e-08,5.0674351324576074e-08,10859662.168762142,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
47,0.027735550650633024,0.0001071852974329453,100,3.846625116510226e-08,3.837560285835324e-08,13532008.053050987,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
48,0.046109208779785235,0.00035831981353216585,100,5.1122854161721466e-08,4.978251918177377e-08,10518216.861247571,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
49,0.3322390304522168,0.016589645690888315,100,3.0160088409787077e-07,3.0449981310607713e-07,8026558.655331232,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7272727272727273,1.0,0.01
50,0.05863914869341712,0.00044344884529868905,100,9.372591828475044e-08,9.049100758986228e-08,15690498.543619256,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
51,0.13431607577662988,0.0033816877327706952,100,1.3970876424402415e-07,1.4033598509592737e-07,12124357.774826208,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
52,0.13302026862604993,0.00239630058054292,100,1.54040830160555e-07,1.5539719360400033e-07,8500433.641635912,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
53,0.11849709947974935,0.0029311361101866064,100,2.3030182136586874e-07,2.2856506612676786e-07,8470197.50444576,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.75,1.0,0.01
54,0.06114114648078249,0.0007477129292078045,100,2.3740861958958e-07,2.3504286253039096e-07,18408153.478030607,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
55,0.09837740333837232,0.0015523726032162638,100,1.2265297525535674e-07,1.2194743653586734e-07,11161474.260749873,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.8571428571428571,0.8571428571428571,0.01
56,0.4528442759227696,0.04468136489330594,100,1.0590156333622178e-06,1.0506771999322018e-06,7704547.406824591,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7777777777777778,0.875,0.01
57,0.10542826700406921,0.0017289214779521776,100,2.439595245841716e-07,2.423707490455765e-07,7234225.092270944,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
58,0.0506420311664912,0.00030992901833983325,100,2.8626354881733328e-08,2.7822090856658664e-08,10571095.579495292,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.8888888888888888,1.0,0.01
59,0.1730942378003812,0.0029448084259923956,100,1.1096350325170954e-07,1.1582860751888394e-07,5726373.602498667,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7272727272727273,1.0,0.01
60,0.19032214422292523,0.007969938534566451,100,2.1139522522515432e-07,2.1045048939477268e-07,6960482.900372178,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7272727272727273,1.0,0.01
61,0.030447092808700383,0.00017072744074196264,100,2.380616804477425e-08,2.3883430557504815e-08,23178958.287823856,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
62,0.5793491574170383,0.0533264772440491,100,6.237916431685743e-07,6.189922650225645e-07,8385302.728556268,0.8809523809523809,0.01,0,0.0001,0.8,0.0001,0.6,0.8571428571428571,0.01
63,0.06263573024266939,0.0004647472613870959,100,6.279117815760238e-08,6.281804819813079e-08,11052666.499754258,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
64,0.12237154165119773,0.0020643777049381045,100,2.0175255827365658e-07,2.0118593132546113e-07,8477634.041371329,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
65,0.21465071700071234,0.009580662404277962,100,2.697915808453491e-07,2.7051681540355424e-07,8629280.557278482,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.8,1.0,0.01
66,0.6235629083904819,0.06980407417192297,100,1.2785183099640753e-06,1.2778084395691258e-06,7908151.21649972,0.8809523809523809,0.01,0,0.0001,0.8,0.0001,0.5833333333333334,1.0,0.01
67,0.03193540463712905,0.00020603328174488529,100,2.91284675872304e-08,2.990395472470264e-08,10568373.317651188,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
68,0.0425075003706183,0.0002411925286165641,100,5.669026802839181e-08,5.774111504475717e-08,15034286.887427665,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
69,0.23617935036986426,0.010582301067797359,100,4.121474715752703e-07,4.115142346766156e-07,12074429.826527245,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.75,0.8571428571428571,0.01
70,0.03885356512506415,0.00020156458963663511,100,7.313635262765536e-08,7.154996119998028e-08,6695311.112423518,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
71,0.12468894283165811,0.0022446304551960866,100,1.8278012214403032e-07,1.8325145543116684e-07,12600054.254179837,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.875,0.875,0.01
72,0.6938154684856394,0.08299675735896989,100,8.643964593972907e-07,8.690016283393675e-07,15626319.064592725,0.8333333333333334,0.01,0,0.0001,0.8,0.0001,0.5,0.7142857142857143,0.01
73,0.10049295479469193,0.000862573904619936,100,1.2211242700218854e-07,1.1951701732369706e-07,12960422.433400689,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
74,0.03973423656297219,0.0002308133965715775,100,4.828542519333815e-08,4.974876770467839e-08,19115258.21688855,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
75,0.029815656781565614,0.00020311902107755756,100,1.661370475458979e-08,1.6580855239495593e-08,9311544.03159286,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
76,0.06451753865401404,0.0010238575742012063,100,2.0615749855937576e-07,2.0464472181231527e-07,24148184.527684197,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
77,0.03847945439777087,0.00018282477483057294,100,5.576383497394482e-09,5.278263627927207e-09,2986602.9409118877,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,1.0,0.7777777777777778,0.01
78,0.10888081631260581,0.0023782825584384333,100,4.0079814701308604e-08,4.0677589408236654e-08,12077658.96356003,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.75,1.0,0.01
79,0.04881306355270896,0.0006374576956196725,100,7.032029716428084e-08,7.082751384258348e-08,12978158.223789241,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
80,0.018864046123354468,4.329957075878187e-05,100,2.2072798698123447e-08,2.149769607529332e-08,17004669.196885012,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
81,0.34746359457530074,0.023282687758028185,100,6.303285392743375e-07,6.373626123822755e-07,8153857.11820396,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7777777777777778,0.875,0.01
82,0.7369584449021407,0.070653451783606,100,2.3732144525793903e-06,2.376218926949489e-06,7570237.064805783,0.8571428571428571,0.01,0,0.0001,0.8,0.0001,0.5714285714285714,1.0,0.01
83,0.08493281938748344,0.001512630438742052,100,3.191388469243284e-08,3.167120609723718e-08,12435504.538543459,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
84,0.05784428445161407,0.0006627164045811613,100,1.54237202905735e-08,1.5180941499292577e-08,11370982.660312464,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.875,1.0,0.01
85,0.6278844689591515,0.08023054136415653,100,1.0177978703980431e-06,1.0154123974757359e-06,6343743.374034758,0.8571428571428571,0.01,0,0.0001,0.8,0.0001,0.5454545454545454,0.8571428571428571,0.01
86,0.14879189001535,0.0033967169455385187,100,7.858836788187672e-08,7.763866568753634e-08,7591483.70655208,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.75,0.8571428571428571,0.01
87,0.06867413039162944,0.0007924322079330607,100,6.061404275731032e-08,6.063575803832175e-08,8511149.440463845,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
88,0.15949799045160598,0.003915007786951901,100,1.6403922054328387e-07,1.6538803546098952e-07,5122017.544344914,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.8888888888888888,1.0,0.01
89,0.12571649353549003,0.0014227691060154683,100,1.1919434704618113e-07,1.1851636474817944e-07,11090663.994335841,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.8,1.0,0.01
90,0.050928819974276535,0.0003366924170866794,100,3.253312561206161e-08,3.0925808544679163e-08,14816835.750154903,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
91,0.0197855660454537,5.214047782274927e-05,100,2.4092997927015332e-08,2.4604942984426448e-08,25660181.750290055,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
92,0.03125558735122704,0.00017552777526022887,100,2.2474680698639993e-08,2.198057745394144e-08,35471632.7865291,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
93,0.02417232831905891,7.386395941719473e-05,100,2.03209970485391e-08,1.9707539614782746e-08,14768279.852504192,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
94,0.11072499634586684,0.0016527042793282936,100,1.5139201456346983e-07,1.499950342346611e-07,8380709.7334629,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.7777777777777778,1.0,0.01
95,0.09411988084131151,0.001111614924865258,100,5.304954609508673e-08,5.392451518638014e-08,23666465.15538105,0.9761904761904762,0.01,0,0.0001,0.8,0.0001,0.8888888888888888,1.0,0.01
96,0.1297481897481848,0.0026670690964938717,100,2.1175548574164057e-07,2.084020620167681e-07,11395460.801269805,0.9523809523809523,0.01,0,0.0001,0.8,0.0001,0.8,1.0,0.01
97,0.10564380825349817,0.0017499881846362972,100,2.839793015190916e-07,2.8718453798137973e-07,11973971.513209367,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
98,0.26739589575291545,0.016045243236556046,100,2.7416988213727733e-07,2.7434563505656106e-07,17436197.523276772,0.9285714285714286,0.01,0,0.0001,0.8,0.0001,0.7,1.0,0.01
99,0.052907637094525686,0.0003683429581561181,100,3.937146778183205e-08,3.7522020145745707e-08,6426905.5024141045,1.0,0.01,0,0.0001,0.8,0.0001,1.0,1.0,0.01
